	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
655	True	mean	wasserstein-2	6	mean_wasserstein-2	0.5229935559461043	0.5155846734167163	0.7606912712360867	0.6146018222695538
656	True	baseline_sent	quantum	52	baseline_sent_quantum	0.5773286467486819	0.5648330058939096	0.6736965436438196	0.6144803633449105
657	True	baseline_sent	quantum	10	baseline_sent_quantum	0.5593145869947276	0.5461170576178547	0.7024018746338606	0.6144778987828315
658	True	baseline_sent	quantum	43	baseline_sent_quantum	0.5761570005858231	0.5635386119257088	0.6754540128881078	0.6144417799094058
659	True	selective_intersection+intersection+mean	quantum	21	selective_intersection+intersection+mean_quantum	0.5142062097246631	0.5093502988239831	0.7738722905682484	0.6143471689338449
660	True	selective_intersection+mean	quantum	21	selective_intersection+mean_quantum	0.5142062097246631	0.5093502988239831	0.7738722905682484	0.6143471689338449
661	True	baseline_sent	quantum	45	baseline_sent_quantum	0.5763034563561804	0.5637386836310252	0.6748681898066784	0.6143180909212105
662	True	selective_intersection+intersection+mean	cos	48	selective_intersection+intersection+mean_cos	0.5225541886350322	0.5152838427947598	0.760398359695372	0.6142924751538098
663	True	selective_intersection+mean	cos	48	selective_intersection+mean_cos	0.5225541886350322	0.5152838427947598	0.760398359695372	0.6142924751538098
664	False	baseline_sent	cos	25	baseline_sent_cos	0.6181898066783831	0.6206278026905829	0.6080843585237259	0.6142920550377274
665	True	baseline_sent	quantum	46	baseline_sent_quantum	0.5767428236672525	0.5642471799901912	0.6739894551845342	0.6142552055525894
666	True	baseline_sent	quantum	50	baseline_sent_quantum	0.5768892794376098	0.5644171779141104	0.6736965436438196	0.6142342101749232
667	True	selective_intersection+intersection+mean	quantum	20	selective_intersection+intersection+mean_quantum	0.5136203866432337	0.5089612642127578	0.7735793790275337	0.6139718702778101
668	True	selective_intersection+mean	quantum	20	selective_intersection+mean_quantum	0.5136203866432337	0.5089612642127578	0.7735793790275337	0.6139718702778101
669	True	baseline_sent	quantum	11	baseline_sent_quantum	0.5603397773872291	0.5472477064220184	0.6988869361452841	0.6138410084898379
670	True	baseline_sent	quantum	51	baseline_sent_quantum	0.5767428236672525	0.5644051130776795	0.6725248974809608	0.6137396418070035
671	False	baseline_sent	cos	41	baseline_sent_cos	0.6206795547744581	0.6252279635258359	0.6025190392501465	0.6136634844868735
672	True	selective_intersection+intersection+mean	cos	47	selective_intersection+intersection+mean_cos	0.5205038078500293	0.5138558986539984	0.760398359695372	0.613276635955587
673	True	selective_intersection+mean	cos	47	selective_intersection+mean_cos	0.5205038078500293	0.5138558986539984	0.760398359695372	0.613276635955587
674	False	baseline_sent	cos	21	baseline_sent_cos	0.6176039835969537	0.6203176505843572	0.6063268892794376	0.6132424825951711
675	True	selective_intersection+intersection+mean	cos	1	selective_intersection+intersection+mean_cos	0.5371997656707674	0.5267031118587048	0.7337434094903339	0.6132190942472461
676	True	selective_intersection+mean	cos	1	selective_intersection+mean_cos	0.5371997656707674	0.5267031118587048	0.7337434094903339	0.6132190942472461
677	False	baseline_sent	cos	23	baseline_sent_cos	0.6165787932044523	0.6186642814549791	0.6077914469830111	0.6131796690307328
678	False	baseline_sent	cos	45	baseline_sent_cos	0.6215582893966022	0.6271446078431373	0.5995899238429994	0.613057801737047
679	True	mean	quantum	4	mean_quantum	0.5205038078500293	0.5138778747026169	0.7592267135325131	0.6129108536296997
680	True	selective_intersection+intersection+mean	quantum	22	selective_intersection+intersection+mean_quantum	0.5140597539543058	0.5093131548311991	0.7688927943760984	0.6127450980392157
681	True	selective_intersection+mean	quantum	22	selective_intersection+mean_quantum	0.5140597539543058	0.5093131548311991	0.7688927943760984	0.6127450980392157
682	False	baseline_sent	cos	58	baseline_sent_cos	0.6214118336262449	0.6271082490033733	0.59900410076157	0.6127340823970038
683	True	baseline_sent	cos	0	baseline_sent_cos	0.5251903925014646	0.5173527037933817	0.7510251903925015	0.6126642771804062
684	True	selective_intersection+intersection+mean	cos	46	selective_intersection+intersection+mean_cos	0.5218219097832455	0.5148554336989033	0.7562975981253661	0.6126468145687507
685	True	selective_intersection+mean	cos	46	selective_intersection+mean_cos	0.5218219097832455	0.5148554336989033	0.7562975981253661	0.6126468145687507
686	True	selective_intersection+intersection+mean	cos	49	selective_intersection+intersection+mean_cos	0.5228471001757469	0.5156124899919936	0.7545401288810779	0.6126040428061831
687	True	selective_intersection+mean	cos	49	selective_intersection+mean_cos	0.5228471001757469	0.5156124899919936	0.7545401288810779	0.6126040428061831
688	False	baseline_sent	cos	46	baseline_sent_cos	0.6212653778558875	0.6269938650306749	0.5987111892208553	0.6125262211567276
689	True	selective_intersection+intersection+mean	wasserstein-2	6	selective_intersection+intersection+mean_wasserstein-2	0.5248974809607498	0.5171440096813231	0.7510251903925015	0.612517916865743
690	True	selective_intersection+mean	wasserstein-2	6	selective_intersection+mean_wasserstein-2	0.5248974809607498	0.5171440096813231	0.7510251903925015	0.612517916865743
691	True	selective_intersection+intersection+mean	cos	28	selective_intersection+intersection+mean_cos	0.5251903925014646	0.5173667205169629	0.7504393673110721	0.6124790819985656
692	True	selective_intersection+mean	cos	28	selective_intersection+mean_cos	0.5251903925014646	0.5173667205169629	0.7504393673110721	0.6124790819985656
693	True	selective_intersection+intersection+mean	quantum	24	selective_intersection+intersection+mean_quantum	0.5147920328060925	0.5098383011883889	0.7665495020503807	0.6123786123786124
694	True	selective_intersection+mean	quantum	24	selective_intersection+mean_quantum	0.5147920328060925	0.5098383011883889	0.7665495020503807	0.6123786123786124
695	True	selective_intersection+intersection+mean	cos	39	selective_intersection+intersection+mean_cos	0.5203573520796719	0.5138088615140075	0.7574692442882249	0.6122883864093761
696	True	selective_intersection+mean	cos	39	selective_intersection+mean_cos	0.5203573520796719	0.5138088615140075	0.7574692442882249	0.6122883864093761
697	True	selective_intersection+intersection+mean	cos	45	selective_intersection+intersection+mean_cos	0.5216754540128881	0.514776357827476	0.7551259519625073	0.6122061268107338
698	True	selective_intersection+mean	cos	45	selective_intersection+mean_cos	0.5216754540128881	0.514776357827476	0.7551259519625073	0.6122061268107338
699	True	selective_intersection+intersection+mean	quantum	26	selective_intersection+intersection+mean_quantum	0.5142062097246631	0.5094376337808912	0.7668424135910955	0.6121828598152695
700	True	selective_intersection+mean	quantum	26	selective_intersection+mean_quantum	0.5142062097246631	0.5094376337808912	0.7668424135910955	0.6121828598152695
701	False	baseline_sent	cos	48	baseline_sent_cos	0.6215582893966022	0.6277709359605911	0.5972466315172817	0.6121284899429601
702	False	baseline_sent	cos	47	baseline_sent_cos	0.6217047451669596	0.6280431432973805	0.5969537199765671	0.6121039195074336
703	True	selective_intersection+intersection+mean	quantum	29	selective_intersection+intersection+mean_quantum	0.5159636789689513	0.5106758080313418	0.7636203866432337	0.6120436670970771
704	True	selective_intersection+mean	quantum	29	selective_intersection+mean_quantum	0.5159636789689513	0.5106758080313418	0.7636203866432337	0.6120436670970771
